Round,0.3,E,SI2,EX,VG,VG,NON,IGI,61.4,57,4.3x4.33x2.65,,M,1900 ,-40,"1,140",342,Hong Kong,119443226
Round,0.3,E,SI2,EX,VG,VG,NON,IGI,62.8,55,4.29x4.31x2.7,,M,1900 ,-40,"1,140",342,Hong Kong,119443240
Round,0.36,E,SI2,VG,EX,EX,F,GIA,63.1,56,4.57x4.54x2.87,,M - STK,1900 ,-30,"1,330",478.8,Hong Kong,2176647346
Round,0.31,E,SI2,EX,VG,EX,NON,GIA,61.4,60,4.37x4.35x2.67,,TN - STK,1900 ,-28,"1,368",424.08,Hong Kong,6172501657
Round,0.3,E,SI2,EX,EX,VG,MB,GIA,61.8,59,4.32x4.31x2.67,,M - STK,1900 ,-32,"1,292",387.6,Hong Kong,2176629769
Round,0.34,E,SI2,EX,EX,EX,NON,GIA,60.8,60,4.51x4.5x2.74,,M - STK,1900 ,-28,"1,368",465.12,Hong Kong,5176588806
Round,0.37,E,SI2,EX,VG,EX,NON,GIA,60.2,59,4.7x4.68x2.83,,TN - M,1900 ,-28,"1,368",506.16,Hong Kong,2176629168
Round,0.33,E,SI2,VG,VG,VG,NON,GIA,61.7,60,4.43x4.42x2.73,,M - STK,1900 ,-30,"1,330",438.9,Hong Kong,1169346521
Round,0.3,E,SI2,EX,VG,VG,NON,GIA,60.4,56,4.37x4.35x2.64,,TN - M,1900 ,-28,"1,368",410.4,Hong Kong,1169966255
Round,0.32,E,SI2,EX,VG,EX,NON,GIA,62.1,57,4.43x4.4x2.74,,TN - M,1900 ,-28,"1,368",437.76,Hong Kong,2166881004
Round,0.3,E,SI2,EX,VG,VG,F,GIA,62,57,4.27x4.31x2.66,N,TN - STK,1900 ,-40,"1,140",342,Hong Kong,2194916732
Round,0.36,E,SI2,EX,EX,VG,NON,GIA,59.2,61,4.63x4.67x2.75,N,TN - STK,1900 ,-40,"1,140",410.4,Hong Kong,6195898740
Round,0.31,E,SI2,EX,EX,VG,NON,GIA,63.6,55,4.25x4.32x2.73,N,M - STK,1900 ,-40,"1,140",353.4,Hong Kong,2207009614
Round,0.3,E,SI2,EX,EX,VG,NON,GIA,60.5,59,4.33x4.37x2.63,N,TN - M,1900 ,-40,"1,140",342,Hong Kong,1195905718
